onset,duration,period,division,bar,beat,tatum,beat_duration,signature,pitch,loud_median,phrase_id,phrase_begin,chorus_id,chord,form,idea
28.8595011338,0.0754648526077,1,4,107,1,4,0.267868480726,"""1/4""",71,68.7720173292,8,0,1,NC,A1,expressive
28.9349659864,0.113197278912,1,2,108,1,1,0.263106575964,"""1/4""",72,72.5228052207,8,0,1,NC,A1,expressive
29.0568707483,0.465306122449,1,2,108,1,2,0.263106575964,"""1/4""",78,67.8023243221,8,0,1,NC,A1,expressive
30.0146938776,0.121904761905,1,4,112,1,2,0.238412698413,"""1/4""",72,71.5112965185,9,1,1,NC,A1,lick
30.1395011338,0.139319727891,1,4,112,1,4,0.238412698413,"""1/4""",69,72.5781983671,9,0,1,NC,A1,lick
30.281723356,0.104489795918,1,8,113,1,4,0.273129251701,"""1/4""",67,70.2469979456,9,0,1,NC,A1,lick
30.404399093,0.0137414965986,1,8,113,1,7,0.273129251701,"""1/4""",70,65.1998923937,9,0,1,NC,A1,lick
30.4181405896,0.0522448979592,1,8,113,1,8,0.273129251701,"""1/4""",74,65.6759255134,9,0,1,NC,A1,lick
30.5690702948,0.0667573696145,1,3,114,1,2,0.232879818594,"""1/4""",60,57.9275333753,9,0,1,NC,A1,lick
30.6532426304,0.116099773243,1,3,114,1,3,0.232879818594,"""1/4""",69,69.501688253,9,0,1,NC,A1,lick
30.8012698413,0.11029478458,1,2,115,1,2,0.249183673469,"""1/4""",67,68.4993020369,9,0,1,NC,A1,lick
31.2627664399,0.0522448979592,1,4,117,1,2,0.239183673469,"""1/4""",76,69.0485181266,9,0,1,NC,A1,##expressive
31.3295238095,0.455691609977,1,4,117,1,3,0.239183673469,"""1/4""",79,69.7011653285,9,0,1,NC,A1,##expressive
33.0797278912,0.0812698412698,1,3,124,1,2,0.252448979592,"""1/4""",78,67.518200456,10,1,1,NC,A1,#+expressive
33.1726077098,0.519546485261,1,3,124,1,3,0.252448979592,"""1/4""",80,69.6000003175,10,0,1,NC,A1,#+expressive
33.6950566893,0.0609523809524,1,4,126,1,4,0.252426303855,"""1/4""",76,59.8710212541,10,0,1,NC,A1,#+expressive
33.7647165533,0.130612244898,1,2,127,1,1,0.268798185941,"""1/4""",74,64.4559540431,10,0,1,NC,A1,#+expressive
