onset,duration,period,division,bar,beat,tatum,beat_duration,signature,pitch,loud_median,phrase_id,phrase_begin,chorus_id,chord,form,idea
35.3219047619,0.153832199546,4,3,20,2,3,0.402811791383,"""4/4""",59,64.6228575392,12,0,1,G-,A2,#rhythm_mi
35.6092517007,0.0754648526077,4,6,20,3,3,0.431723356009,"""4/4""",65,68.4815052347,12,0,1,G-,A2,#lick
35.6847165533,0.0348299319728,4,6,20,3,4,0.431723356009,"""4/4""",67,67.8424928766,12,0,1,G-,A2,#lick
35.7195464853,0.181405895692,4,6,20,3,5,0.431723356009,"""4/4""",69,74.0120211041,12,0,1,G-,A2,#lick
35.900952381,0.174149659864,4,4,20,4,1,0.39716553288,"""4/4""",67,70.7286010337,12,0,1,G-,A2,#lick
36.1882993197,0.148027210884,4,4,20,4,4,0.39716553288,"""4/4""",65,70.6890795537,12,0,1,G-,A2,#lick
36.4183673469,0.212244897959,4,2,21,1,2,0.392698412698,"""4/4""",65,69.6485140085,12,0,1,D-,A2,#lick
36.706122449,0.167346938776,4,2,21,2,1,0.401587301587,"""4/4""",57,67.6294767401,12,0,1,D-,A2,#lick
36.918276644,0.557278911565,4,2,21,2,2,0.401587301587,"""4/4""",62,61.2395273687,12,0,1,D-,A2,#lick
37.4944217687,0.220589569161,4,2,21,4,1,0.427641723356,"""4/4""",59,66.3826871518,12,0,1,D-,A2,#lick
37.7150113379,0.153832199546,4,2,21,4,2,0.427641723356,"""4/4""",57,59.0607647411,12,0,1,D-,A2,#lick
38.7134693878,0.087074829932,4,4,22,3,1,0.411451247166,"""4/4""",67,58.0575826132,13,1,1,G-,A2,line_t_asdl
38.8165079365,0.089977324263,4,4,22,3,2,0.411451247166,"""4/4""",69,74.3148080569,13,0,1,G-,A2,line_t_asdl
38.9268027211,0.150929705215,4,4,22,3,3,0.411451247166,"""4/4""",74,69.0877476526,13,0,1,G-,A2,line_t_asdl
39.1473922902,0.193015873016,4,4,22,4,1,0.387551020408,"""4/4""",74,72.0183978015,13,0,1,G-,A2,line_t_asdl
39.3404081633,0.0957823129252,4,4,22,4,3,0.387551020408,"""4/4""",75,72.5547497277,13,0,1,G-,A2,line_t_asdl
